movies id,title,year,rating,genre
35708,Tum Milo Toh Sahi,2010.0,5.7,Drama
302450,Betaabi,1997.0,10.0,Drama
314865,Cheekh,1985.0,0.0,Drama
21571,Mithya,2008.0,6.3,Drama
73259,Armaan,2003.0,5.2,Drama
230431,Thanedaar,1990.0,6.3,Drama
54969,Daud,1997.0,5.3,Drama
155949,Aap Ki Khatir,2006.0,5.0,Drama
1144071,Ek Anjaan Rishtey Ka Guilt 2,2022.0,0.0,Drama
72568,Ek Ladka Ek Ladki,1992.0,7.1,Drama
345426,Khushi,2003.0,5.3,Drama
318898,Alone,2015.0,4.8,Drama
23275,Do Knot Disturb,2009.0,3.4,Drama
111057,Gattu,2011.0,6.5,Drama
939423,Afwaah,2023.0,5.9,Drama
21557,A Thousand Desires Like These,2003.0,7.1,Drama
324218,Aksar,2006.0,4.4,Drama
45667,Yeh Vaada Raha,1982.0,6.2,Drama
306165,Mela,1948.0,0.0,Drama
598048,Yours Truly,2018.0,8.3,Drama
638665,Eeb Allay Ooo!,2020.0,7.6,Drama
72127,Ram Lakhan,1989.0,7.0,Drama
328931,Coffee Bloom,2015.0,0.0,Drama
323030,Khamoshiyan,2015.0,4.3,Drama
275784,Solva Saal,1958.0,6.0,Drama
180761,Muqaddar Ka Faisla,1987.0,7.0,Drama
426785,Tum Bin 2,2016.0,7.0,Drama
590403,Love Aaj Kal,2020.0,5.5,Romance
543932,Kasam,1988.0,0.0,Drama
270916,Gardish,1993.0,7.7,Drama
65956,I See You,2006.0,5.8,Drama
223091,Mard,1985.0,5.7,Drama
278533,Anari No. 1,1999.0,5.6,Drama
48390,Gangaa Jamunaa Saraswathi,1988.0,6.3,Drama
645370,Bypass Road,2019.0,5.3,Drama
311445,Muskaan,2004.0,8.0,Drama
984092,The Great Indian Family,2023.0,4.3,Drama
795589,Khichdi 2,2021.0,0.0,Drama
362296,Mere Jeevan Saathi,1972.0,7.5,Drama
20507,Agyaat,2009.0,3.4,Drama
551745,Mere Pyare Prime Minister,2019.0,6.4,Drama
46413,Mumbai Matinee,2003.0,4.0,Drama
452967,Baaki Itihaas,2017.0,6.0,Drama
13123,Aamir,2008.0,6.7,Drama
118133,Ijaazat,1987.0,7.3,Drama
608062,Hawalaat,1987.0,10.0,Drama
139474,Julie,2004.0,4.6,Drama
226008,Michael,2011.0,5.5,Drama
850180,Lost,2023.0,5.0,Drama
559082,Lovefucked,2018.0,4.8,Romance
65804,Mr. Natwarlal,1979.0,6.3,Action
69775,Murder 2,2011.0,5.7,Drama
60389,Bawarchi,1972.0,6.8,Action
331295,Gair Kanooni,1989.0,3.0,Drama
142631,Love Ke Liye Kuch Bhi Karega,2001.0,5.9,Romance
316900,Roy,2015.0,5.0,Drama
403790,Warrior Savitri,2016.0,2.5,Action
39218,"Main, Meri Patni Aur Woh",2005.0,5.8,Drama
215322,Rishtey,2002.0,5.6,Drama
32295,Khal Nayak,1993.0,6.9,Drama
455549,The Wishing Tree,2017.0,5.3,Drama
463317,Barood,1998.0,7.3,Drama
194522,Monsoon Shootout,2017.0,6.5,Drama
455574,Naseeb Apna Apna,1986.0,6.3,Drama
593214,Blank,2019.0,6.8,Drama
161396,Sanam Bewafa,1991.0,5.3,Drama
120101,Kyaa Super Kool Hain Hum,2012.0,4.9,Drama
284614,Mrigayaa,1976.0,6.0,Drama
249514,Heeralaal Pannalaal,1978.0,5.0,Drama
161406,Chandra Mukhi,1993.0,5.5,Drama
52860,Hum Aapke Dil Mein Rehte Hain,1999.0,5.7,Drama
579396,Karobaar,2000.0,7.0,Drama
261017,Baap Re Baap,1955.0,0.0,Drama
46381,Buddha Mar Gaya,2007.0,3.3,Drama
1021166,Code Name: Tiranga,2022.0,4.4,Drama
51728,Crook,2010.0,5.1,Drama
161468,Inkaar,2013.0,5.4,Drama
238408,Singh Saab the Great,2013.0,5.0,Drama
474084,Aakhri Adaalat,1988.0,5.0,Drama
309867,Zed Plus,2014.0,7.3,Drama
132338,Saaransh,1984.0,7.3,Drama
455272,Zubaan,2016.0,7.0,Drama
1081726,Bheed,2023.0,5.9,Drama
46370,Anwar,2007.0,5.4,Action
44059,Baton Baton Mein,1979.0,6.1,Drama
232728,Takkar,1995.0,4.0,Drama
881983,Salaam Venky,2022.0,7.0,Drama
64879,Lamhe,1991.0,6.5,Drama
19668,Jai Veeru,2009.0,5.7,Drama
55212,Tumko Na Bhool Paayenge,2002.0,6.3,Drama
435199,Sanam Teri Kasam,2009.0,7.0,Drama
16894,Akele Hum Akele Tum,1995.0,6.6,Drama
117096,Ab Ke Baras,2002.0,5.0,Drama
232708,Aarzoo,1999.0,6.3,Drama
241490,Pehchaan,1993.0,4.5,Drama
116887,Chhalia,1960.0,5.0,Drama
33460,Sehar,2005.0,7.0,Drama
347951,Trinetra,1991.0,10.0,Drama
725311,Pareeksha,2020.0,7.1,Drama
364525,Kshatriya,1993.0,5.0,Drama
221026,"Suddenly, One Day",1989.0,6.7,Drama
21263,Life Partner,2009.0,4.4,Drama
407825,Chudail Story,2016.0,5.0,Drama
54814,Hum Hain Rahi Pyar Ke,1993.0,7.1,Drama
1009723,Middle Class Love,2022.0,5.5,Romance
301612,Allah Rakha,1986.0,0.0,Drama
359865,Lootere,1993.0,6.0,Drama
155141,Dariya Dil,1988.0,5.2,Drama
586077,Chand Sa Roshan Chehra,2005.0,0.0,Drama
424884,Gandhigiri,2016.0,9.0,Drama
150922,Samay: When Time Strikes,2003.0,6.4,Action
414276,Freaky Ali,2016.0,5.6,Drama
64501,Naughty @ 40,2011.0,3.0,Drama
24864,What's Your Raashee?,2009.0,5.2,Drama
161404,Jaagruti,1992.0,2.5,Drama
58725,Netaji Subhas Chandra Bose: The Forgotten Hero,2005.0,7.9,Drama
505426,Shehzaade,1989.0,3.0,Drama
20358,Yuvvraaj,2008.0,5.1,Drama
418655,Jaane Anjaane,1971.0,10.0,Drama
482154,Ajji,2017.0,6.4,Drama
331298,Hey Bro,2015.0,6.0,Drama
32134,Bal Ganesh,2007.0,6.0,Drama
159657,Baazi,1995.0,6.9,Drama
1046991,Vadh,2022.0,5.8,Drama
331192,Hatya,1988.0,8.0,Drama
458032,Dobaara: See Your Evil,2017.0,4.7,Drama
370645,Yeshwant,1997.0,5.6,Drama
166872,Tere Mere Sapne,1996.0,6.0,Drama
421515,Saat Uchakkey,2016.0,5.7,Drama
393269,Milan,1967.0,5.0,Drama
1142643,1920: Horrors of the Heart,2023.0,3.6,Horror
109037,Arpan,1983.0,4.7,Drama
452690,Shiva Shakti,1988.0,2.0,Drama
869014,Pati Patni Aur Postman,2020.0,0.0,Drama
546442,Zabardast,1985.0,7.0,Drama
25801,Aamdani Atthanni Kharcha Rupaiya,2001.0,5.3,Drama
161402,Suryavanshi,1992.0,5.8,Drama
399071,Cabaret,2019.0,0.0,Drama
850928,Love Duo,2020.0,0.0,Romance
357833,Suryaa: An Awakening,1989.0,10.0,Drama
165979,Haan Maine Bhi Pyaar Kiya,2002.0,4.9,Drama
16928,Black & White,2008.0,4.5,Drama
84693,Naram Garam,1981.0,6.2,Drama
526211,Zinda Dil,2003.0,0.0,Drama
543693,Jabariya Jodi,2019.0,4.4,Drama
583631,Tank Cleaner,2021.0,9.0,Drama
1011874,Match Of Life,2022.0,0.0,Drama
152035,Aks,2001.0,5.1,Drama
472470,Qaidi Band,2017.0,6.0,Drama
61182,F.A.L.T.U.,2011.0,5.5,Drama
656007,Panga,2020.0,6.7,Drama
353810,Positive,2007.0,10.0,Drama
202635,Silsiilay,2005.0,3.9,Drama
46619,Yaadon Ki Baaraat,1973.0,7.8,Drama
117322,Footpath,2003.0,5.3,Drama
135469,Shirin Farhad Ki Toh Nikal Padi,2012.0,3.3,Drama
590350,Pati Patni Aur Woh,2019.0,6.4,Drama
55658,Ek Ruka Hua Faisla,1986.0,8.0,Drama
340736,Khuda Kasam,2010.0,0.0,Drama
273166,O Teri,2014.0,2.3,Drama
348094,Rajjo,2013.0,3.0,Drama
21905,Shabd,2005.0,5.0,Drama
33145,Satte Pe Satta,1982.0,6.5,Drama
143976,Ziddi,1997.0,5.6,Drama
35751,Seeta and Geeta,1972.0,6.7,Drama
1125221,Chatrapathi,2023.0,7.0,Drama
334875,Ek Paheli Leela,2015.0,4.5,Drama
661671,Shikara,2020.0,5.0,Drama
232795,Albela,2001.0,3.3,Drama
159436,Jaani Dushman: Ek Anokhi Kahani,2002.0,4.2,Drama
121610,Shaheed,1965.0,0.0,Drama
20731,Raaz,2002.0,5.8,Drama
457714,Dillagi,1999.0,5.4,Drama
228648,Mickey Virus,2013.0,5.4,Drama
539036,Soni,2019.0,6.7,Drama
74481,Darna Mana Hai,2003.0,6.1,Drama
140860,Zamane Se Kya Darna,1994.0,2.0,Drama
502524,Majaz: Ae Gham-e-Dil Kya Karun,2017.0,5.0,Drama
25100,Tum Mile,2009.0,5.1,Drama
309151,Kalicharan,1976.0,6.0,Drama
48922,Jewel Thief,1967.0,6.2,Drama
44827,Dor,2006.0,7.3,Drama
352099,Bangistan,2015.0,5.9,Drama
529217,Bedardi,1993.0,3.0,Drama
433086,Machines,2017.0,6.1,Drama
103236,Zanjeer,1973.0,6.7,Drama
45003,Raju Ban Gaya Gentleman,1992.0,7.1,Drama
206376,My Wife's Murder,2005.0,6.2,Drama
215383,Nasha,2013.0,4.5,Drama
317633,Chhoti Bahu,1971.0,0.0,Drama
49028,Rakht Charitra,2010.0,6.9,Drama
22460,Deewaar,1975.0,7.0,Drama
27640,Janbaaz,1986.0,5.7,Drama
161449,Amaanat,1994.0,6.0,Drama
369843,Humko Tumse Pyaar Hai,2006.0,6.8,Drama
35100,Right Yaaa Wrong,2010.0,5.7,Drama
413911,Kalakaar,1983.0,0.0,Drama
393615,Sanjog,1972.0,6.0,Drama
305839,Naya Din Nai Raat,1974.0,6.5,Drama
103073,Ardh Satya,1983.0,6.7,Drama
305255,Kirayadar,1986.0,5.0,Drama
232783,Yudh,1985.0,8.3,Drama
563775,Krishan Avtaar,1993.0,0.0,Drama
653300,Sham Ghansham,1998.0,10.0,Drama
115153,Kismat,2004.0,5.3,Drama
985438,First Kill,1999.0,0.0,Drama
166012,Sangharsh,1999.0,4.7,Drama
425741,Gundaraj,1995.0,9.0,Drama
48929,Shree 420,1955.0,7.6,Drama
192364,Swami,2007.0,6.5,Drama
304984,Hindustan Ki Kasam,1973.0,10.0,Drama
165058,Biwi Ho To Aisi,1988.0,6.0,Drama
294088,Ehsaas: The Feeling,2001.0,4.0,Drama
16576,Cheeni Kum,2007.0,6.2,Drama
156288,Fool N Final,2007.0,3.5,Drama
142136,Mr. Bechara,1996.0,4.3,Drama
38253,City of Gold,2010.0,5.3,Drama
231449,Guddi,1971.0,6.1,Drama
307030,Mere Jeevan Saathi,2006.0,3.5,Drama
163807,Dunno Y Na Jaane Kyun...,2010.0,3.5,Drama
40779,Milenge Milenge,2010.0,4.3,Drama
19276,Dhoondte Reh Jaaoge,2009.0,4.5,Drama
403859,Fever,2016.0,2.5,Drama
262868,Parwana,1971.0,4.2,Drama
165069,Hameshaa,1997.0,7.0,Drama
59364,Risk,2007.0,5.7,Drama
926915,Funkaar,2023.0,0.0,Drama
18799,Ahista Ahista,2006.0,7.3,Drama
270417,The Xposé,2014.0,4.8,Drama
348762,Jis Desh Mein Ganga Rehta Hai,2000.0,5.6,Drama
232808,Maharaja,1998.0,5.1,Drama
304255,Imaandaar,1987.0,0.0,Drama
301614,Aulad,1986.0,9.0,Drama
115943,Banaras,2006.0,6.3,Drama
494950,Rajma Chawal,2018.0,6.4,Drama
425744,Doodh Ka Karz,1990.0,10.0,Drama
498479,Vodka Diaries,2018.0,6.3,Drama
277032,Judaai,1980.0,0.0,Drama
199687,Yamla Pagla Deewana 2,2013.0,3.6,Drama
53283,Khichdi: The Movie,2010.0,6.8,Drama
480654,Aakhri Cheekh,1991.0,4.0,Drama
423976,Gaja Gamini,2000.0,6.7,Drama
160261,Army,1996.0,3.8,Drama
295811,Gunaah,2002.0,5.6,Drama
461786,Pardesi Babu,1998.0,6.8,Drama
53284,Do Dooni Chaar,2010.0,6.5,Drama
709681,Chaman Bahar,2020.0,5.1,Drama
578435,Anukul,2017.0,8.5,Drama
1099967,Starfish,2023.0,0.0,Drama
173418,Dhoom Dadakka,2008.0,8.5,Drama
563126,Shapath,1997.0,10.0,Drama
464599,Guest iin London,2017.0,5.3,Drama
276480,Hawas,2004.0,3.4,Drama
302882,Bambai Ka Babu,1996.0,7.3,Drama
307991,The Eternal Lamp,1958.0,0.0,Drama
1145809,Sergeant,2023.0,2.0,Drama
227832,Hogi Pyaar Ki Jeet,1999.0,6.6,Drama
412888,Main Balwaan,1986.0,0.0,Drama
340742,Kaagaz Ke Fools,2015.0,3.0,Drama
540313,Udaan,1997.0,7.0,Drama
403540,Mirzya,2016.0,6.2,Drama
343390,Aadmi Aur Insaan,1969.0,3.7,Drama
106123,Elaan,1994.0,5.0,Drama
38252,Apartment,2010.0,4.3,Drama
141166,Dil Aashna Hai,1992.0,6.9,Drama
305649,Halo,1996.0,8.0,Drama
196852,Asambhav,2004.0,4.8,Drama
39817,Religion,2007.0,5.7,Drama
76682,Jab Jab Phool Khile,1965.0,3.8,Drama
399459,Veerappan,2016.0,5.9,Drama
19669,Kidnap,2008.0,4.5,Drama
668340,Maidaan,2024.0,0.0,Drama
213729,Zameer,1975.0,4.7,Drama
336104,Gair,1999.0,7.5,Drama
506065,Professor Pyarelal,1981.0,0.0,Drama
568856,Amavas,2019.0,7.0,Drama
591954,Kroadh,1990.0,5.5,Drama
376371,Dushmani,1995.0,6.8,Drama
341482,Saudagar,1973.0,5.8,Drama
168489,Bol Radha Bol,1992.0,5.3,Drama
671971,Shejari Shejari,1991.0,0.0,Drama
473047,Satyamev Jayate,1987.0,5.0,Drama
1086500,Safed,2023.0,0.0,Drama
465634,Sindoor,1987.0,0.0,Drama
457554,Taqdeer Ka Tamasha,1990.0,0.0,Drama
159650,Tum Mere Ho,1990.0,5.5,Drama
1147546,The Diplomat,2024.0,0.0,Drama
171879,The Attacks Of 26/11,2013.0,7.2,Drama
305252,Jogan,1950.0,4.8,Drama
59262,Ek: The Power of One,2009.0,6.3,Drama
400451,Dost,1974.0,0.0,Drama
320024,Dolly Ki Doli,2015.0,5.2,Drama
496533,Baaz: A Bird in Danger,2003.0,4.7,Drama
396389,One Night Stand,2016.0,4.6,Drama
463315,Chain Kulii Ki Main Kulii,2007.0,5.4,Drama
425070,Aao Pyaar Karen,1994.0,7.5,Drama
382544,Loha,1997.0,9.3,Drama
46426,Traffic Signal,2007.0,6.7,Drama
613225,One Day: Justice Delivered,2019.0,4.3,Drama
411625,Noor,2017.0,4.5,Drama
272665,Kaash,1987.0,10.0,Drama
550488,Dassehra,2018.0,10.0,Drama
133583,Ajanabee,1974.0,7.3,Drama
306412,Janam Kundli,1995.0,10.0,Drama
41114,Hum Tum Aur Ghost,2010.0,4.9,Horror
233296,Jawani Diwani: A Youthful Joyride,2006.0,5.3,Drama
165068,Dushman,1998.0,6.0,Drama
338164,Sheshnaag,1990.0,0.0,Drama
185123,Dus Numbri,1976.0,4.0,Drama
21224,Barah Aana,2009.0,5.3,Drama
143421,Baazi,1984.0,9.5,Drama
778745,Teri Diwali Meri Christmas,2020.0,10.0,Drama
104722,Majboor,1974.0,6.7,Drama
70366,Sahib Bibi aur Ghulam,1962.0,6.7,Drama
48925,Naya Daur,1957.0,7.5,Drama
192842,Souten,1983.0,5.0,Drama
489852,Soorma,2018.0,7.2,Drama
172817,Saheb Biwi Aur Gangster Returns,2013.0,6.9,Drama
850837,Blurr,2022.0,4.0,Drama
127531,Deewaar: Let's Bring Our Heroes Home,2004.0,6.0,Drama
321793,Crazy Cukkad Family,2015.0,0.0,Drama
274302,Bepanaah,1985.0,8.0,Drama
934747,Mister Mummy,2022.0,5.2,Drama
426780,Dongri Ka Raja,2016.0,4.0,Drama
302466,Dil Hi Dil Mein,2000.0,6.0,Drama
210068,Mujhe Kucch Kehna Hai,2001.0,4.9,Drama
118807,Izzatdaar,1990.0,0.0,Drama
40017,Kalyug,2005.0,6.1,Drama
672520,Shukranu,2020.0,6.8,Drama
421927,31st October,2016.0,7.0,Drama
419432,Yateem,1988.0,7.5,Drama
304913,Amanush,1975.0,0.0,Drama
198727,Pinjar,2003.0,7.6,Drama
20971,Zinda,2006.0,3.7,Drama
296527,Haqeeqat,1995.0,6.0,Drama
383404,Kucch To Hai,2003.0,4.2,Drama
71481,404: Error Not Found,2011.0,5.9,Drama
552935,Surakshaa,1995.0,4.3,Drama
180564,Adventures of Tarzan,1985.0,0.0,Drama
432693,Sawan Ko Aane Do,1979.0,10.0,Drama
538126,Lupt,2018.0,4.0,Drama
161227,Jaanam Samjha Karo,1999.0,4.9,Drama
141603,Gunda,1998.0,5.4,Drama
1014060,Zwigato,2023.0,6.5,Drama
688909,Breast Tax,2018.0,0.0,Drama
49496,Aashiq Banaya Aapne,2005.0,4.2,Drama
35695,Welcome to Sajjanpur,2008.0,5.4,Drama
33146,Om Jai Jagadish,2002.0,5.1,Drama
210915,Doosara Aadmi,1977.0,10.0,Drama
198343,Narsimha,1991.0,4.9,Drama
318106,Hawaizaada,2015.0,5.4,Drama
546314,Har Har Mahadev,1974.0,6.8,Drama
494255,Maahir,1996.0,0.0,Drama
331695,Shaadi Ka Laddoo,2004.0,0.0,Drama
482234,Bees Saal Baad,1989.0,5.0,Drama
304200,Ek Shriman Ek Shrimati,1969.0,0.0,Drama
543735,Ashanti,1982.0,10.0,Drama
54255,Kissi Se Na Kehna,1983.0,6.2,Drama
171767,"I, Me aur Main",2013.0,4.4,Drama
729081,My Client's Wife,2020.0,6.4,Drama
14751,Dasvidaniya,2008.0,6.8,Drama
230433,Daddy,1989.0,0.0,Drama
529526,Kabzaa,1988.0,5.0,Drama
161457,Paandav,1995.0,4.5,Drama
1092654,Gaslight,2023.0,5.4,Drama
627072,Axone,2019.0,5.5,Drama
241180,Swarg,1990.0,6.3,Action
28805,Apaharan,2005.0,6.4,Drama
208540,Once Upon a Time in Mumbai Dobaara!,2013.0,5.3,Drama
75352,Abhimaan,1973.0,7.1,Drama
193568,Inkaar,1977.0,7.3,Drama
104299,Chand Ke Paar Chalo,2006.0,4.8,Drama
131242,Jagte Raho,1956.0,5.9,Drama
23702,Acid Factory,2009.0,5.4,Drama
360817,Bhaag Johnny,2015.0,6.0,Drama
160243,Oh Darling! Yeh Hai India!,1995.0,4.8,Drama
401772,Anari,1993.0,5.3,Drama
19671,Ugly Aur Pagli,2008.0,2.3,Drama
582108,Pal Pal Dil Ke Paas,2019.0,5.8,Drama
428227,Motu Patlu: King of Kings,2016.0,9.0,Historical
242716,Aastha: In the Prison of Spring,1997.0,4.0,Drama
642566,Ghar Jamai,1992.0,4.5,Drama
232496,Bichhoo,2000.0,4.9,Drama
517101,Nishant Tanwar : Dilli Se Hoon B*@!%D,2018.0,6.0,Action
330636,Katti Batti,2015.0,5.4,Drama
965653,Khuda Haafiz Chapter 2: Agni Pariksha,2022.0,6.6,Drama
166233,Kyo Kii... Main Jhuth Nahin Bolta,2001.0,5.1,Drama
1085572,The World of Mirzapur,2020.0,0.0,Drama
140231,Elaan,2005.0,5.6,Drama
159439,Junglee,1961.0,5.2,Drama
136542,Family: Ties of Blood,2006.0,5.8,Drama
463307,Ilzaam,1986.0,0.0,Drama
628566,Satellite Shankar,2019.0,7.8,Drama
445396,Duniya,1968.0,4.0,Drama
263828,Youngistaan,2014.0,5.0,Drama
159434,"Good Boy, Bad Boy",2007.0,4.6,Drama
705701,Gangs of Wasseypur - Making Uncut -  The Roots of Revenge from Wasseypur,2013.0,8.5,Historical
265289,Purani Jeans,2014.0,4.8,Drama
107196,Paap Ki Duniya,1988.0,6.5,Drama
66292,Agni Sakshi,1996.0,6.9,Drama
211821,Kya Love Story Hai,2007.0,6.2,Romance
432140,Gurgaon,2017.0,4.9,Drama
351159,Bond 303,1985.0,0.0,Drama
340730,Sadiyaan: Boundaries Divide... Love Unites,2010.0,8.5,Romance
101737,Ram Balram,1980.0,5.6,Drama
20296,Chocolate: Deep Dark Secrets,2005.0,4.1,Drama
1014607,Ranveer Ching Returns,2016.0,0.0,Drama
124438,Contract,2008.0,4.0,Drama
849864,27 September,2021.0,5.5,Drama
103998,Bandish,1980.0,4.0,Drama
146329,Ammaa Ki Boli,2019.0,4.2,Drama
432510,Swayamvar,1980.0,0.0,Drama
617123,Penalty,2019.0,4.0,Drama
693836,Khaali Peeli,2020.0,6.0,Drama
153170,Bandh Darwaza,1990.0,4.0,Drama
131318,Party,1984.0,6.7,Drama
205075,Raja,1995.0,5.3,Drama
97442,Kareeb,1998.0,5.9,Drama
468469,Kaalakaandi,2018.0,6.6,Drama
192097,Ghanchakkar,2013.0,5.3,Drama
99106,Mahakaal,1994.0,6.2,Drama
556310,Bombairiya,2019.0,7.3,Drama
170986,Frozen,2007.0,7.3,Drama
285937,Water,2013.0,7.2,Drama
276846,Badal,2000.0,6.1,Drama
611537,Malaal,2019.0,5.2,Drama
254420,Gulaab Gang,2014.0,6.2,Drama
96112,Arjun,1985.0,5.4,Drama
378301,Chalk N Duster,2016.0,7.3,Drama
375199,Jai Gangaajal,2016.0,5.3,Drama
280240,Ghar Sansar,1986.0,5.0,Drama
75744,Saheb Biwi Aur Gangster,2011.0,7.2,Drama
302154,Fakira,1976.0,0.0,Drama
97350,Agni Varsha,2002.0,3.0,Drama
780381,Blind,2023.0,4.5,Drama
366628,Khuddar,1994.0,4.0,Drama
318562,Gopi Kishan,1994.0,5.5,Drama
276387,Shikhar,2005.0,4.6,Drama
87149,An Evening in Paris,1967.0,5.0,Drama
161214,Phir Milenge,2004.0,4.8,Drama
87167,Woh 7 Din,1983.0,7.2,Drama
1022469,Shiv Shastri Balboa,2023.0,5.0,Drama
460503,Biswa Kalyan Rath : Biswa Mast Aadmi,2017.0,7.2,Drama
353809,Swami Vivekananda,1998.0,0.0,Drama
80484,Guide,1965.0,6.4,Drama
801831,Saina,2021.0,6.3,Drama
272243,Speed,2007.0,3.7,Drama
150108,Journey Beyond Three Seas,1957.0,6.8,Drama
21984,Angoor,1982.0,7.3,Drama
423250,Kagaar,2003.0,6.0,Drama
159645,Awwal Number,1990.0,6.3,Drama
64880,Tum Bin,2001.0,7.4,Drama
259042,Bazaar,1982.0,6.9,Drama
302926,Shararat,2002.0,7.3,Drama
117357,Naach,2004.0,2.7,Drama
444011,Simran,2017.0,4.9,Drama
499660,Shastra,1996.0,2.0,Drama
520517,Pyar Ke Do Pal,1986.0,7.3,Drama
548945,Rangeela Raja,2019.0,0.0,Drama
212051,Ek Doctor Ki Maut,1990.0,5.5,Drama
788348,India Lockdown,2022.0,4.5,Drama
161440,Dil Ki Baazi,1993.0,7.0,Drama
306387,Gopi,1970.0,0.0,Drama
209943,Anupama,1966.0,6.5,Drama
640499,Satyameva Jayate,2019.0,8.0,Drama
77924,Tell Me O Kkhuda,2011.0,3.0,Drama
75467,Rog,2005.0,4.8,Drama
393363,Parivaar,1987.0,8.0,Drama
335843,Shandaar,1990.0,6.0,Drama
275775,Saazish,1975.0,0.0,Drama
103680,Will You Marry Me?,2012.0,7.0,Drama
166258,Road,2002.0,4.4,Drama
170838,Mr. & Mrs. Khiladi,1997.0,5.8,Drama
407635,Uljhan,1975.0,0.0,Drama
33103,Purab Aur Pachhim,1970.0,4.6,Drama
48826,Jhootha Hi Sahi,2010.0,5.2,Drama
461789,Farz,2001.0,4.5,Drama
634304,"Do Paise Ki Dhoop, Chaar Aane Ki Baarish",2009.0,6.0,Drama
354734,Barsaat,2005.0,6.1,Drama
115905,Kaalo,2010.0,4.9,Drama
173728,Sparsh,1980.0,7.6,Drama
457361,Love 86,1986.0,3.0,Romance
375620,Mohabbat,1997.0,6.3,Drama
85708,The Stoneman Murders,2009.0,7.1,Drama
87168,Albert Pinto Ko Gussa Kyoon Aata Hai,1981.0,6.2,Drama
249914,Pestonjee,1988.0,5.0,Drama
911360,420 IPC,2021.0,0.0,Drama
525729,Phamous,2018.0,7.0,Drama
315173,Karate,1983.0,3.5,Drama
356399,Mohalla Assi,2018.0,7.0,Drama
198324,Dharavi,1991.0,6.3,Drama
559673,Hamid,2019.0,7.0,Drama
33461,Shalimar,1978.0,5.8,Drama
303383,Ganga Ki Saugand,1978.0,6.8,Drama
1065835,The Ladykiller,2023.0,0.0,Drama
521080,Bioscopewala,2018.0,7.8,Drama
56901,Yeh Saali Zindagi,2011.0,5.4,Drama
859954,Jee Le Zaraa,2023.0,0.0,Drama
799719,Time to Dance,2021.0,4.0,Drama
230435,Sadak,1991.0,5.9,Drama
50777,Khelein Hum Jee Jaan Sey,2010.0,5.9,Drama
347807,Fight Club: Members Only,2006.0,6.1,Drama
520515,Aadat Se Majboor,1982.0,10.0,Drama
499729,Shukriyaa,1988.0,0.0,Drama
276855,Teen Devian,1965.0,6.0,Drama
347711,Khatron Ke Khiladi,1988.0,3.5,Drama
20295,C Kkompany,2008.0,5.5,Drama
326804,Hathyar,1989.0,7.0,Drama
326494,Desh Premee,1982.0,4.2,Drama
109586,Khudgarz,1987.0,4.5,Drama
458654,Suryaputra Mahavir Karna,2023.0,0.0,Drama
312956,Pehla Nasha,1993.0,6.0,Drama
300316,Zara Si Zindagi,1983.0,8.0,Drama
171195,Woh Kaun Thi,1964.0,7.3,Drama
276014,Qahar,1997.0,5.1,Drama
1109086,War 2,2025.0,0.0,Action
669480,A Rifle and a Bag,2020.0,5.0,Drama
243826,Aadmi,1968.0,0.0,Drama
913532,Mere Desh Ki Dharti,2022.0,7.2,Drama
52899,Isi Life Mein,2010.0,5.5,Drama
237743,Zehreela Insaan,1974.0,8.0,Drama
410336,Bairaag,1976.0,10.0,Drama
318566,Kartavya,1995.0,7.0,Drama
96149,Anamika,1973.0,6.5,Drama
493622,The Killer,2006.0,2.8,Drama
307590,Same Night Again,1980.0,7.0,Drama
465074,Himalay Putra,1997.0,6.3,Drama
103820,Waqt Ki Awaz,1988.0,6.2,Drama
661412,Vicky Velingkar,2019.0,0.0,Drama
144672,Saagar,1985.0,6.5,Drama
112627,Sheesha,2005.0,5.5,Drama
306400,Do Raaste,1969.0,7.0,Drama
243837,Hotel,1981.0,4.8,Drama
692164,Bidesiya,1963.0,0.0,Drama
218710,The Camp,2010.0,0.0,Drama
112971,Film Star,2005.0,6.3,Drama
755997,Zahreela,2001.0,0.0,Drama
545339,Kranti,2002.0,7.0,Drama
452080,Elaan,1971.0,5.0,Drama
869019,Dil Do,2020.0,0.0,Drama
692851,Project Marathwada,2016.0,0.0,Drama
595633,The Last Color,2019.0,8.3,Drama
794819,Rashmi Rocket,2021.0,7.6,Drama
370112,Kuch Tum Kaho Kuch Hum Kahein,2002.0,6.9,Drama
342187,Chauraha,1994.0,1.0,Drama
919730,Miss India: The Mystery,2003.0,0.0,Drama
103212,Rakht,2004.0,5.2,Drama
319756,Jangal Mein Mangal,1972.0,0.0,Drama
117409,Viruddh... Family Comes First,2005.0,6.2,Drama
310495,Chingaari,2006.0,1.0,Drama
1182368,1080 – The Legacy of Mahaveer,2023.0,0.0,Drama
185279,Aatma,2013.0,5.9,Drama
71284,C.I.D.,1956.0,5.5,Drama
977673,Thai Massage,2022.0,5.6,Drama
121465,Aan Milo Sajna,1970.0,10.0,Drama
65683,Dil,1990.0,6.6,Drama
449627,Tadka,2022.0,6.8,Drama
212502,Ek Aur Ek Gyarah: By Hook or by Crook,2003.0,6.0,Drama
108199,Naseem,1995.0,7.0,Drama
543965,Teri Maang Sitaron Se Bhar Doon,1982.0,0.0,Drama
302537,Jawab,1995.0,1.0,Drama
302520,Ghar Ghar Ki Kahani,1988.0,4.5,Drama
110847,Dhool Ka Phool,1959.0,5.3,Drama
